restaurant_id,restaurant_name,num_reviews_in_matrix,avg_rating_in_matrix,total_reviewers
3b10f9d689b9,McDonald's,110,2.7545454545454544,110
e99f806f5327,Columbia Street Roastery,110,4.818181818181818,110
3addf563d353,Urbana's Market at the Square,110,4.554545454545455,110
3a246951f049,Brass Rail,110,4.363636363636363,110
39fadc2eac6c,Sonic Drive-In,110,2.8,110
eac1bed72e9b,China Garden,110,3.963636363636364,110
39776fbf8b36,Atomic Wings,110,4.136363636363637,110
395c3a115e8e,Filippo's of Mahomet,110,4.263636363636364,110
ec2e6e8c1a97,Teamoji - Champaign,110,4.181818181818182,110
ecac99bb4a4c,CVS,110,2.618181818181818,110
386e62deb93d,Midas,110,4.3090909090909095,110
3740c5eb9b1e,Wienerschnitzel,110,4.509090909090909,110
35ce4e71f0c6,Rosati's Pizza,110,3.6363636363636362,110
35b7c612155c,Champaign Do it Best Hardware,110,4.636363636363637,110
ecf3d1c58401,Five Guys,110,3.3454545454545452,110
3516ba5bc1a3,The Axe Bar,110,4.163636363636364,110
34e140476067,Tasty Wings & Sandwiches,110,4.345454545454546,110
34d91112c91f,Target,110,3.227272727272727,110
34537d0b1ae5,Big Grove Tavern,110,4.245454545454545,110
344d28d3efa8,Biaggi's Ristorante Italiano,110,4.1454545454545455,110
33ee0e0e9538,Asian Supermarket,110,4.181818181818182,110
ed1654c0bfcd,Portillo's Champaign,110,4.2727272727272725,110
32511478505a,Exile on Main Street,110,4.4,110
31e5fda30184,The Ribeye,110,4.427272727272728,110
31d8ca5e05e3,LongHorn Steakhouse,110,3.709090909090909,110
30be1a95e55f,Teamoji - Champaign,110,4.181818181818182,110
3c69c8cdcee3,Panera Bread,110,3.118181818181818,110
3aa602dc30bc,El Rancho Grande in Villa Grove,110,4.627272727272727,110
3c820294098c,Old Time Meat & Deli Shop,110,4.745454545454545,110
3e1d721f9f0d,Punch! Bar & Lounge,110,4.790909090909091,110
41ed0c743fec,Pipa's Pub,110,4.463636363636364,110
41bb4ddc2b96,Cravings,110,4.627272727272727,110
e94e9f40fb60,Smith Burger Company,110,4.7727272727272725,110
3f977478561c,Bangkok Thai & PHO911#2,110,4.245454545454545,110
3f79542061ec,San Maru Korean Restaurant,110,4.6,110
3edc964f718a,Murphy's Pub,110,3.727272727272727,110
3eb5d8cd2422,Krispy Krunchy Chicken,110,4.4818181818181815,110
bebaf1dd67f8,Indian Chaat Café,110,4.8545454545454545,110
3c9bd8609a96,Costco Wholesale,110,3.772727272727273,110
e99d2ffbd020,Jimmy John's,110,3.618181818181818,110
3de8c0d6a3c9,HomeGoods,110,4.3545454545454545,110
a3bfa7af35b5,Carmazzi's Candy & General Store,109,4.724770642201835,109
72237e983649,Cao's Hot Pot,108,4.435185185185185,108
b1a180046cb9,ABBOTT'S FLORIST,107,4.822429906542056,107
74d86a48e289,La Michoacana Express,107,4.065420560747664,107
fbec7da90dd0,The Yard on Broadway,105,4.466666666666667,105
c30a56d2e886,Second Street Painting,104,4.913461538461538,104
b63d6206e6b4,One-T's Cornerpocket,104,4.4423076923076925,104
f739700d8d95,SZECHUAN TASTE,103,3.9514563106796117,103
1b5d3f4584c5,Smoke & Shine,103,4.427184466019417,103
c210983d7167,Patricio's pizza and more,103,4.766990291262136,103
b8f5693f7ecc,Yummy Future,103,4.563106796116505,103
03225cb84e7e,Aroma garden,103,4.485436893203883,103
1f50b31d2d2d,Champaign Farmers Market,98,4.489795918367347,98
6a4e2edd9895,sushi man,98,4.112244897959184,98
f50a4443b817,Nothing Bundt Cakes,98,4.520408163265306,98
01a340e23abe,Green Street Cafe,97,4.298969072164948,97
c8766c563b1c,RegCakes Gluten Free Bakery,97,4.824742268041237,97
68d18fab9b6a,Libby's Lounge Slots & Video Poker,96,4.552083333333333,96
492bc450a21e,Sooie Bros. Bar-B-Que Joint,96,3.9166666666666665,96
1e16fa4ce541,Champaign Beauty Supply,95,4.136842105263158,95
b7bc82701ad8,Lodgic Coworking,95,4.7368421052631575,95
0ebbdc7bdb10,Good Judys Espresso & Bagel Bar,95,4.6421052631578945,95
bf518fd0ce7a,Jimmy John's,94,3.5,94
8998ff0d8735,Wild Side Smoke Shop,94,4.531914893617022,94
4afcf8e648be,UpClose Printing,94,4.9361702127659575,94
3f01ec101638,BluSky Restoration Contractors,94,4.595744680851064,94
83b9c4c3ee17,One Stop Food & Liquor,93,4.096774193548387,93
514b008f67a0,Niro's Gyros,91,3.8461538461538463,91
23369975e031,Pequeños Tapas & Wine Bar,91,4.813186813186813,91
3089643f2dd0,PACA Architectural Salvage Warehouse,87,4.724137931034483,87
f14fefc9cc6e,Little Green Apple,86,4.709302325581396,86
10d463dda8ed,The Poke Shack,86,4.837209302325581,86
3e93f8c576f4,Lazy Daisy Diner & Cafe,85,4.564705882352941,85
cae14923d4e0,Starbucks,85,3.764705882352941,85
e4f4c94bf14c,Shiquan Wonton,84,3.869047619047619,84
3e6fb0b83007,Buckle,81,4.37037037037037,81
787c1941d7a8,Subway,81,3.54320987654321,81
53951b7b2926,Luther Falls Kitchen & Bath,80,3.7875,80
00135f5eaac6,Fernandos Food Truck,78,4.5256410256410255,78
57704c261187,Les Gourmets Cuisine,78,4.871794871794871,78
10a444cd0be7,"Signarama Champaign, IL",77,4.87012987012987,77
2daa824aa546,China King,76,4.078947368421052,76
ace027b79250,QDOBA Mexican Eats,75,3.72,75
a325a1278e24,El Jefe Cantina Mexican Restaurant & Bar,75,4.88,75
4810b20c7506,Los Paisas,74,4.175675675675675,74
1f5216c8b87d,Masala Indian House,74,3.9054054054054053,74
d306477e43cc,Hunny Bunny Bakes,74,4.851351351351352,74
879fe8f7fcdf,The Main Scoop,73,4.6438356164383565,73
ab9fcb7fb0a8,Wingstop,73,3.5205479452054793,73
6d5be213458c,Tacos locos,71,4.225352112676056,71
bdc63405046e,Matcha En,69,4.72463768115942,69
7a9da4a4ab45,YGF Malatang,69,4.797101449275362,69
892c07b111e7,Casa Margaritas Mexican Grill,69,4.7101449275362315,69
f83b83836584,Taco Bell,69,3.260869565217391,69
3ff41f334adb,Get it up television mounting,68,4.911764705882353,68
a0fd61cdd475,Target,67,3.074626865671642,67
831fe619fcc0,J6 Kitchen,67,4.895522388059701,67
abc24c04407e,Panaderia San Miguel Mexican Bakery,66,4.424242424242424,66
cf6765d37060,Heavy Spoon Co.,66,4.575757575757576,66
7c919c71347a,Pastamania,66,4.4393939393939394,66
8fdab607f382,El Paraiso,66,4.712121212121212,66
e04aad1f3c8f,El Progreso Latino,66,4.363636363636363,66
73e91900cf86,Sepelas Restaurant,66,4.863636363636363,66
af24567ce324,The CU Flower House,65,4.984615384615385,65
06fc1ae9d864,Maligaya's Oriental Market,64,4.59375,64
087bdda1dae9,Furniture Lounge,63,4.666666666666667,63
02be5a7d610e,Moge Tee UIUC,63,4.333333333333333,63
38efdc980be2,Floor Coverings International of Champaign,62,5.0,62
bee84a5f8029,Espresso Royale Cafe- Grainger Engineering Library,62,3.1774193548387095,62
11fed0bc068d,Walgreens,62,3.225806451612903,62
4357a84e60d9,CBPB Popcorn Shop,62,4.580645161290323,62
59f288603cd3,Basil Thai Kitchen,61,4.360655737704918,61
551098e69865,A Plus VIP Lounge,61,4.049180327868853,61
4b9323c68a13,Inspire Brands- Jimmy John's,60,2.816666666666667,60
1e538d74703d,Starbucks,59,3.457627118644068,59
1be27cf98b43,QuikTrip,59,4.0,59
ca509a80417d,Oskee's Sports Pub,59,4.47457627118644,59
eb87b9f2bf2f,Thorntons,59,3.8983050847457625,59
bc35f1f92965,Hunny's Smokeshop & More,59,4.745762711864407,59
4e0e3278a6bf,Domino's Pizza,58,3.706896551724138,58
c6bde3b6b3b9,Circle K,57,2.543859649122807,57
2f6917b4b172,Potbelly Sandwich Shop,57,2.6315789473684212,57
cec24f7a8035,SGD DUBU SO GONG DONG TOFU & KOREAN BBQ,56,4.75,56
2278a60e081c,Bohemia,56,4.75,56
a5dce388f33b,Mach 1,56,3.5,56
d7744cd476e7,Etc. Coffeehouse,55,4.872727272727273,55
9e266b8110d8,The Station,54,4.666666666666667,54
96950c535789,BakeLab Patisserie,54,4.814814814814815,54
9f0162f936be,Subway,52,3.076923076923077,52
192969bf9955,The Stuft Bird,52,4.865384615384615,52
4ad781f803b7,Moment Bakery,52,4.865384615384615,52
02242593591e,Mama's Kitchen,51,4.901960784313726,51
d0894bafb1b1,Cloud Mountain Kombucha,51,4.901960784313726,51
fcbc8a13f416,Mashawee House,51,4.823529411764706,51
1495946d1941,Willow Creek Farm,50,4.32,50
c96642a296b0,Dairy Queen Grill & Chill,50,2.82,50
ed149d449d95,Gallery Art Bar,48,4.416666666666667,48
b94b736fe1a7,Zhangliang Malatang Champaign 张亮麻辣烫（原GG BOWL）,48,4.416666666666667,48
e5567eb77bd5,Sherwin-Williams Paint Store,47,4.914893617021277,47
c9b8a064b33b,Royal BBQ,47,4.0212765957446805,47
7e00bf985827,Page Roasting Company,46,4.565217391304348,46
6c5073a67f86,Jack's Tavern,46,4.239130434782608,46
10bb460ff850,Carmon's,45,4.733333333333333,45
0fc6a039fc74,GROVESTONE,45,4.844444444444444,45
65259b6d797a,Sugar Berries Cafe,45,3.5555555555555554,45
2bb8c362ffe2,Taipei Cafe,45,4.311111111111111,45
d2e0d9529227,Eastern Illinois Foodbank,45,4.511111111111111,45
a259e1373a1c,Analog Wine Library,44,4.5227272727272725,44
25edec0827d8,Nanjing Bistro,44,3.8181818181818183,44
1211374e7936,217 Elite Drywall & Paint,44,4.818181818181818,44
d25a1adb334b,Edible Arrangements,44,3.909090909090909,44
dfa71f2d74e2,Daily Byte,43,4.511627906976744,43
307e2386e5b1,Ted's Café at the Beckman Institute,43,4.209302325581396,43
c3c59ca2fafb,Circle K,43,2.0930232558139537,43
850abee27860,Just BEE Açaí UIUC & Just BEE Acai Monticello,43,4.651162790697675,43
8dcfe0266525,Ladro Enoteca,43,5.0,43
1416f2af944c,Ten Thousand Villages,42,4.738095238095238,42
1b47995042a6,Paris Baguette,42,4.0476190476190474,42
6d1fd725075a,Elite,42,4.5,42
c4eaf960638f,Vinny’s Pizza By the Slice,40,3.875,40
cd96303f5c1a,Illinois Street Dining Center (ISR Dining Center),40,4.15,40
06fbb1893dff,Sinclaire's Coffee,40,4.775,40
694cffb7665d,"FG Drywall, finishing and painting",40,4.9,40
d760d33ac5bf,Jimmy John's,40,2.75,40
0317318f3d4b,Gloria Jean’s Coffees,39,2.8974358974358974,39
d01718044cab,Fleurish,39,4.538461538461538,39
7c73a07c4562,It's Just Wings,39,2.8205128205128207,39
e5f75d2457d2,The Scratching Post CU,39,4.871794871794871,39
b24f837447f7,Anthem Bar,38,3.9210526315789473,38
fa0d37a24835,Elm City Coffee,38,4.5,38
2c6b04fd8e5f,Tastee Freez,38,4.052631578947368,38
b08c95664c2f,Dee-Dee's Beef,38,5.0,38
f896f7cdad54,Dotty's,38,4.315789473684211,38
7e41c5d8e86b,Circle K,38,2.5789473684210527,38
f56eb1a5affb,Pinoy Asian Mart And Takeout,37,4.756756756756757,37
26b6f94c7ab0,K Bowl Inc.,37,4.45945945945946,37
77ca0d7d6c10,Writer's Room,37,4.324324324324325,37
faef3729a46b,KUNG FU TEA (URBANA),37,4.486486486486487,37
ea93ade6e9c9,Array Cafe,36,4.166666666666667,36
ba83765352d6,Lucky's Lounge,36,4.111111111111111,36
8e25a9e21ff8,Hey Bobo Cafe,36,4.25,36
62283e502d4c,Flying Monkey Cafe,36,4.194444444444445,36
b7ecd5f9efea,The Jurassic Grill with Empanadas House,35,4.285714285714286,35
3d2195135806,Piccadilly Liquors,35,4.228571428571429,35
cc9b19533f17,"Signature Meats , Halal Butcher Shop",35,4.885714285714286,35
3ae65d2c6d24,Crudo,35,4.2,35
6986d5d8c051,Lacey's Place,34,3.764705882352941,34
be215b178e52,Jersey Mike's Subs,34,3.5294117647058822,34
94e370e570da,Happy Lemon,34,2.823529411764706,34
fd4471d162d3,Quencher's Smoothies,34,3.911764705882353,34
e1a449a01c27,La Paloma Food Truck,33,4.424242424242424,33
be710d8d0be8,Mala Parlor Hot Pot,32,4.53125,32
9ac5888af340,Intermezzo Cafe at Krannert Center,32,4.40625,32
b46844093e84,DIGS,32,4.84375,32
009954dee7f8,Izalco grill,32,4.96875,32
5f359880db6c,Goldy’s 2.0,31,3.935483870967742,31
505f9e593c9b,The Library Café,31,4.645161290322581,31
9d157a863bc0,Rally House Market Place,31,4.645161290322581,31
0e22e976ae90,Y-Thai,31,3.967741935483871,31
bcae66a992bc,Espresso Royale Cafe- GIES College of Business,31,2.935483870967742,31
e584158709d9,The Burrito Lab,30,4.933333333333334,30
7ba7cd25f732,Rainbow Garden,30,4.0,30
f54802129ff5,Kirby Food & Liquor,30,4.166666666666667,30
813d6dfe72c8,Auntie Anne's,29,4.448275862068965,29
76a346e67fd5,Jackpot Deli,28,4.357142857142857,28
5956af88a2da,Fyrefly Grill,28,4.714285714285714,28
afcbd3b4029e,FriendShop Bookstore,28,4.607142857142857,28
da243386ae98,Burrito King,28,4.642857142857143,28
007bc47c882c,Escobar's Restaurant,27,4.481481481481482,27
c027bf2ac49c,Stellar Painting,27,5.0,27
6e93a3b265af,Shots N' Slots,27,4.555555555555555,27
737405c4669b,La Veya Mexican Restaurant,26,4.8076923076923075,26
fe00f7e37054,Blind Pig Brewpub,25,4.24,25
fa0759e1cdc8,Cho Dang Tofu & BBQ,24,3.9583333333333335,24
82bdddaae95e,The Burger Den,24,3.4166666666666665,24
0b4e5a716490,Guerrero Azteca Taco Truck,24,4.833333333333333,24
76d2ec925974,COTTI COFFEE- UIUC,24,4.541666666666667,24
38e3be33374a,Central Illinois Bakehouse,24,4.708333333333333,24
0e44a56495ce,Ten Second Rice Noodle,23,4.173913043478261,23
eaa20b7f98db,Senor Taco Delicious Food,21,2.8095238095238093,21
fc9bcaeb5433,Ruby's Slots and Video Poker,21,3.8095238095238093,21
2eb40f0e35c3,Subway,21,2.380952380952381,21
66dc686d63c8,Natural Gourmet,21,4.809523809523809,21
08f929a35259,I.C.U Clucka LLC,21,4.9523809523809526,21
ac16509ca590,Caribbean Kitchen,20,4.35,20
d13b3452e8c1,Sumo Kitchen,20,4.95,20
f7747af56e36,Niemanns,20,3.4,20
b6782ae1183d,Golden Hour,19,3.789473684210526,19
a0cc13dd64d2,Champaign Public Library - Douglass Branch,19,4.526315789473684,19
77a1f078d392,Caprae at Prairie Fruits Farm,19,4.631578947368421,19
75be85034816,7 Brew Coffee,19,4.052631578947368,19
9e5aad213e5c,Black Jack's Poker,18,3.5555555555555554,18
ca592df80c08,F & T Desserts,18,4.833333333333333,18
e76135fbd076,Kona Ice of Champaign,18,4.944444444444445,18
4870101368cf,Hollywood Liquors,18,4.277777777777778,18
776a3a4c91ea,Poppers Tea,18,3.5,18
39f95161cd0e,RiPoppedIt,18,5.0,18
21b9d923647e,Pro painters plus llc,17,5.0,17
d895b20f335b,Senores tacos,17,4.529411764705882,17
663c688ee58e,Garbanzo Mediterranean Fresh,16,3.9375,16
328cf314c058,pOpshelf,16,4.0625,16
30596968a7d6,Spice Box,16,4.625,16
f1b991d5f32c,Burrito King,16,3.9375,16
68624bcea329,Dish Passionate Cuisine,16,4.375,16
1e474512c232,Slifer Farm (Farm Stand),16,4.875,16
10f6d4f6bece,R.P. Lumber,16,4.5,16
b75cea2d02aa,Arlon's Sweets and Eats,15,5.0,15
093793d98428,Farmhouse Market,14,5.0,14
1c4ddde64b95,Sola Gratia Farm,14,4.071428571428571,14
c048e4ae2c9e,KDK by Design,14,3.5714285714285716,14
c5d551bd5b3e,Circle K,14,2.7857142857142856,14
b7f8b7c3e5c5,Jitters Cafe,14,4.642857142857143,14
d7844085a85b,MOVOC China Malatang,13,4.153846153846154,13
c148d1a2a72a,University YMCA,13,4.615384615384615,13
35224f7d66b7,Hound's Court,13,3.923076923076923,13
b8c320b368d2,Smith Burger Co.,13,4.3076923076923075,13
66dd8d6ef9cd,Haymakers Convenience Store,13,3.8461538461538463,13
0fa1b80789b0,JAWS Topokki Urbana (죠스 떡볶이),13,4.538461538461538,13
c023172e8fb8,"Tienda Guatemala, LLC",12,4.0,12
66b5e63a69a2,Burrito King,12,3.25,12
d060e083ba47,Prosperity Garden Inc.,12,4.833333333333333,12
08cc6b2baf3f,Maize at the union,12,3.8333333333333335,12
88c03b8c2c74,Sustainable Student Farm,12,4.916666666666667,12
df13d1191418,Great American Grill,12,3.3333333333333335,12
8c0ec5d02420,Cakes by Lori,12,4.75,12
0a0ac3ac75e8,The Neighbors @ The Ice House,11,4.7272727272727275,11
aaabbe3ceb1e,Espresso Royale Cafe - Campus Instructional Facility (CIF),11,2.4545454545454546,11
59260174a4b8,Hampton's Kitchen & App,11,4.636363636363637,11
72746f08de06,Starbucks,11,4.2727272727272725,11
ef69e2b79eec,Six Red Chairs Bakery,10,5.0,10
